,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
289,CHEMBL4757010,CCc1ccc(S(=O)(=O)Nc2cc(-n3c(C)nc4ccccc4c3=O)ccc2F)s1,inactive,443.52500000000015,4.257920000000003,1.0,6.0,4.301029995663981
290,CHEMBL4781211,O=C(Cc1ccncc1)NCCc1nc2ccccc2n1CC(=O)Nc1ccc2c(c1)CCC2,inactive,453.5460000000003,3.4601000000000015,2.0,5.0,4.586700235918748
291,CHEMBL4795393,CC(C)(C)OC(=O)N1CCC(C(=O)NCCc2nc3ccccc3n2CC(=O)Nc2ccc3c(c2)CCC3)CC1,inactive,545.6840000000001,4.469500000000003,2.0,6.0,4.97469413473523
292,CHEMBL4778513,O=C(Cn1c(CCNS(=O)(=O)c2cccnc2)nc2ccccc21)Nc1ccc2c(c1)CCC2,inactive,475.5740000000003,3.0797000000000008,2.0,6.0,4.785156151952302
293,CHEMBL4800550,O=C(Cn1c(CCNCc2ccncc2)nc2ccccc21)Nc1ccc2c(c1)CCC2,inactive,425.5360000000003,3.891000000000002,2.0,5.0,4.640164517660112
294,CHEMBL4794455,CN(C)c1cccc2c(S(=O)(=O)N(C)CCc3nc4ccccc4n3CC(=O)Nc3ccc4c(c3)CCC4)cccc12,inactive,581.7420000000001,5.246100000000005,1.0,6.0,4.698970004336019
295,CHEMBL5280124,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](OCCC(=O)NCCCC[C@H](NC(=O)CC[C@@H](NC(=O)[C@H](C)NC(=O)/C=C/c4ccc(F)cc4Cl)C(N)=O)C(=O)O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,inactive,1389.9189999999994,4.290800000000018,10.0,20.0,4.882066164960358
296,CHEMBL4462798,CCOC(=O)c1cc2ccccc2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,inactive,374.3740000000001,2.9632000000000014,0.0,7.0,4.772113295386326
297,CHEMBL4451566,Cl.N=C1Cc2ccccc2N1Cc1ccc(Cl)cc1,inactive,293.197,4.301770000000002,1.0,1.0,4.6020599913279625
298,CHEMBL1314048,Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,inactive,257.72399999999993,3.3202000000000016,1.0,3.0,4.924453038607469
299,CHEMBL4105123,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccc(OC)cc3)cc2NC1=O,intermediate,590.6330000000004,3.7125000000000012,3.0,9.0,5.021819483062586
300,CHEMBL4071802,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccc(C#N)cc3)cc2NC1=O,intermediate,585.6170000000003,3.5755800000000013,3.0,9.0,5.600326278518962
301,CHEMBL4093654,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccc(C(C)(C)C)cc3)cc2NC1=O,intermediate,616.7150000000004,5.001400000000003,3.0,8.0,5.621602099051862
302,CHEMBL4066081,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccc4ccccc4c3)cc2NC1=O,intermediate,610.6670000000003,4.8571000000000035,3.0,8.0,5.801342913045577
303,CHEMBL4071147,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N4CCCC4)c3)c(NC(=O)COCc3ccc(Cl)cc3)cc2NC1=O,intermediate,621.0900000000004,4.891500000000003,3.0,8.0,5.823908740944319
304,CHEMBL4793309,O=C(Cn1c(CCCNC(=O)c2ccccc2)nc2ccccc21)Nc1ccc2c(c1)CCC2,intermediate,452.5580000000003,4.5263000000000035,2.0,4.0,5.2441251443275085
305,CHEMBL4090701,CCN(CC)C(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccccc3)cc2NC1=O,intermediate,601.7040000000003,4.399300000000003,3.0,7.0,5.467245621007502
306,CHEMBL4102685,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccc(F)c(F)c3)cc2NC1=O,intermediate,596.5870000000003,3.9821000000000017,3.0,8.0,5.769551078621726
307,CHEMBL4065600,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3cccc(F)c3)cc2NC1=O,intermediate,578.5970000000003,3.8430000000000017,3.0,8.0,5.39577394691553
308,CHEMBL4094948,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3cccc(Br)c3)cc2NC1=O,intermediate,639.5030000000003,4.466400000000003,3.0,8.0,5.642065152999546
309,CHEMBL4067528,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccc(Br)cc3)cc2NC1=O,intermediate,639.5030000000003,4.466400000000003,3.0,8.0,5.924453038607469
310,CHEMBL4474194,CCOC(=O)c1cc2ccccc2n1Cc1ccc(C)cc1,intermediate,293.366,4.174720000000003,0.0,3.0,5.043831569524636
311,CHEMBL4472193,CCOC(=O)c1cc2ccccc2n1S(=O)(=O)c1ccc(C)cc1,intermediate,343.40400000000005,3.3634200000000023,0.0,5.0,5.1904402853647325
312,CHEMBL3321852,O=C(Cn1c(CCNC(=O)c2ccccc2)nc2ccccc21)Nc1ccc2c(c1)CCC2,intermediate,438.53100000000023,4.136200000000003,2.0,4.0,5.481486060122113
313,CHEMBL3321852,O=C(Cn1c(CCNC(=O)c2ccccc2)nc2ccccc21)Nc1ccc2c(c1)CCC2,intermediate,438.53100000000023,4.136200000000003,2.0,4.0,5.207608310501746
314,CHEMBL1717353,O=C(C1CC1)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc21,intermediate,456.5240000000002,2.4048000000000007,0.0,6.0,5.073657553374344
315,CHEMBL1586616,N#CC(c1ccccc1)c1ccc2c(C(F)(F)F)cc(C(F)(F)F)nc2n1,intermediate,381.279,5.322880000000002,0.0,3.0,5.399027104313252
316,CHEMBL1708503,Cn1nc(-c2ccc(Cl)cc2)cc1C(=O)NC1CCCc2c1cnn2-c1ccccc1F,intermediate,449.91700000000026,4.872700000000003,1.0,5.0,5.764471553092451
317,CHEMBL1312200,O=C(CSc1nc2ccccc2c(=O)n1Cc1ccccc1)Nc1ccc(Br)cc1C(=O)O,intermediate,524.3960000000002,4.636300000000004,2.0,6.0,5.152427340857888
318,CHEMBL1561275,Cc1nn(-c2ccccc2)c2nc(C(Cl)(Cl)Cl)nc(O)c12,intermediate,343.601,3.6562200000000016,1.0,5.0,5.229147988357856
319,CHEMBL1405985,O=C(CSc1ccccc1NS(=O)(=O)c1ccccc1F)Nc1nnc(C(F)(F)F)s1,intermediate,492.50100000000003,4.227600000000002,2.0,7.0,5.533132379645891
320,CHEMBL1543504,CCc1cc2c3c(c1)C(C)CC(C)(C)N3C(=O)/C2=C1\SC(=O)NC1=O,intermediate,356.447,3.5755000000000017,1.0,4.0,5.229147988357856
321,CHEMBL1710033,O=C(Nc1ccc(Br)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,intermediate,421.33800000000025,5.259700000000004,1.0,2.0,5.790484985457369
322,CHEMBL1729430,CC(C)(C)NC(=S)NNC=C1C=C(Br)C(=O)C(Br)=C1,intermediate,409.1470000000001,2.777800000000001,3.0,3.0,5.100726812682396
323,CHEMBL1508723,COc1cccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccs2)c1,intermediate,412.4960000000001,4.244300000000003,2.0,7.0,5.216096420727265
324,CHEMBL1542483,NC(=O)C1CCN(c2ccc(S(=O)(=O)N3CCC(Cc4ccccc4)CC3)cn2)CC1,intermediate,442.58500000000026,2.4267000000000003,1.0,5.0,5.039053804266168
325,CHEMBL1529494,Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1NS(=O)(=O)c1cccs1,intermediate,436.9420000000001,4.528220000000002,2.0,5.0,5.085656842880559
326,CHEMBL1299637,CC(C)(C)c1ccc(-c2noc(CCC(=O)NCc3ccco3)n2)cc1,intermediate,353.42199999999997,3.8761000000000028,1.0,5.0,5.665546248849069
327,CHEMBL1426966,Cc1ccc(CSc2nc(O)c(C#N)c(-c3ccccc3)n2)cc1,intermediate,333.41600000000005,4.321600000000004,1.0,5.0,5.161150909262744
328,CHEMBL1731774,Cn1nccc1C(=O)N[C@H]1CCCc2c1cnn2-c1ccccc1F,intermediate,339.374,2.5523000000000007,1.0,5.0,5.950781977329818
329,CHEMBL1462906,N#Cc1c(O)nc(SCc2cccc(C(F)(F)F)c2)nc1-c1ccccc1,intermediate,387.386,5.031980000000003,1.0,5.0,5.1249387366083
330,CHEMBL1611733,CCCCCCCn1c(=O)c(C(=O)Nc2cnccn2)c(O)c2ccccc21,intermediate,380.4480000000001,3.719800000000002,2.0,6.0,5.094204119632131
331,CHEMBL1384652,CCCCn1c(SCC(=O)Nc2nnc(C(C)C)s2)nc2c1c(=O)n(C)c(=O)n2C,intermediate,451.5780000000002,1.9394999999999996,1.0,11.0,5.161780778092374
332,CHEMBL1377340,CCCCCn1c(=O)c(C(=O)Nc2ccccc2S(N)(=O)=O)c(O)c2ccccc21,intermediate,429.49800000000016,2.7970000000000006,3.0,6.0,5.1598939055432425
333,CHEMBL1703685,COc1ccc(-c2cc(C(=O)NC3CCCc4c3cnn4-c3ccccc3F)n(C)n2)cc1,intermediate,445.49800000000005,4.227900000000003,1.0,6.0,5.872895201635193
334,CHEMBL1464332,Cc1oc2c(C)c3oc(=O)c(CCC(=O)O)c(C)c3cc2c1-c1ccccc1,intermediate,376.4080000000001,5.148660000000004,1.0,4.0,5.298432014944073
335,CHEMBL1472084,COC(=O)c1scc(S(=O)(=O)C(C)C)c1NN=C(C#N)C(=O)c1ccc(Cl)cc1,intermediate,453.9290000000002,3.5445800000000016,1.0,9.0,5.230622673923861
336,CHEMBL1466495,Cc1ccc(SCc2cc(O)nc(SCC(=O)Nc3cc(Cl)ccc3Cl)n2)cc1,intermediate,466.41500000000013,5.820520000000004,2.0,6.0,5.002176919254275
337,CHEMBL1706268,CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C#N)cc4)CC3)ccc21,intermediate,410.49900000000014,1.9781799999999998,0.0,5.0,5.0343280287798935
338,CHEMBL1484482,O=C(c1ccc(S(=O)(=O)N2CCCCC2)cc1)N1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,intermediate,560.6760000000002,3.0684000000000013,0.0,6.0,5.168130225719498
339,CHEMBL1370183,CCOC(=O)C1=C(Cc2ccc(Cl)cc2)C(=O)c2ccccc2C1=O,intermediate,354.7890000000001,3.8214000000000024,0.0,4.0,5.154281982033341
340,CHEMBL1323512,Cl.O=[N+]([O-])c1ccc(O)c(Nc2ncnc3ccc(Br)cc23)c1,intermediate,397.61600000000004,4.1715,2.0,6.0,5.452225294612178
341,CHEMBL1603938,Cc1ccc(C)c(SCC(=O)OC/C(O)=C(\C#N)c2nc3ccccc3[nH]2)c1,intermediate,393.468,4.307920000000002,2.0,6.0,5.375717904164332
342,CHEMBL1332003,O=C(Nc1nc2ccccc2n1Cc1ccc(Cl)cc1)c1ccco1,intermediate,351.79300000000006,4.583300000000003,1.0,4.0,5.440093374963888
343,CHEMBL1519375,C/C=C/Cn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,intermediate,370.4780000000002,2.7243000000000004,1.0,6.0,5.3788237182249645
344,CHEMBL1562608,CCC(=O)Nc1nc2ccccc2n1Cc1ccccc1Cl,intermediate,313.788,4.086500000000003,1.0,3.0,5.280668713016273
345,CHEMBL1452157,C/C(Cl)=C\Cn1c(NCCc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,intermediate,387.8710000000002,2.2309,1.0,7.0,5.6020599913279625
346,CHEMBL1444568,CCCCn1c(CN2CCN(c3cccc(Cl)c3)CC2)nc2c1c(=O)n(C)c(=O)n2C,intermediate,444.96700000000027,2.2093999999999996,0.0,8.0,5.655607726314889
347,CHEMBL1336829,CCCCn1c(SCC(=O)Nc2nnc(CC)s2)nc2c1c(=O)n(C)c(=O)n2C,intermediate,437.55100000000016,1.3784999999999996,1.0,11.0,5.1432711096171175
348,CHEMBL1382232,Cc1cc(SCC(=O)OC/C(O)=C(\C#N)c2nc3ccccc3[nH]2)c(C)cc1Br,intermediate,472.3640000000001,5.070420000000003,2.0,6.0,5.284832642151542
349,CHEMBL1331314,CCCn1c(SCC(=O)Nc2nc3c(s2)CCCC3)nc2c1c(=O)n(C)c(=O)n2C,intermediate,448.5740000000003,1.9097999999999995,1.0,10.0,5.703334809738469
350,CHEMBL1519375,C/C=C/Cn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,intermediate,370.4780000000002,2.7243000000000004,1.0,6.0,5.098541678603888
351,CHEMBL1452157,C/C(Cl)=C\Cn1c(NCCc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,intermediate,387.8710000000002,2.2309,1.0,7.0,5.515700160653214
352,CHEMBL1331314,CCCn1c(SCC(=O)Nc2nc3c(s2)CCCC3)nc2c1c(=O)n(C)c(=O)n2C,intermediate,448.5740000000003,1.9097999999999995,1.0,10.0,5.920818753952375
353,CHEMBL1444568,CCCCn1c(CN2CCN(c3cccc(Cl)c3)CC2)nc2c1c(=O)n(C)c(=O)n2C,intermediate,444.96700000000027,2.2093999999999996,0.0,8.0,5.85078088734462
354,CHEMBL1336829,CCCCn1c(SCC(=O)Nc2nnc(CC)s2)nc2c1c(=O)n(C)c(=O)n2C,intermediate,437.55100000000016,1.3784999999999996,1.0,11.0,5.147520006363144
355,CHEMBL1720257,CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)cc2CC1C,intermediate,433.9610000000001,3.1484000000000023,0.0,4.0,5.756961951313706
356,CHEMBL1364793,CCC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc2CC1C,intermediate,458.5400000000002,2.7933000000000012,0.0,6.0,5.809668301829708
357,CHEMBL1351584,CC1Cc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc2N1C(=O)C1CC1,intermediate,459.99900000000025,3.5385000000000026,0.0,4.0,5.440093374963888
358,CHEMBL1420187,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(C)=O)CC2)cc1,intermediate,441.5530000000003,2.6976000000000013,0.0,5.0,5.429457060118103
359,CHEMBL1538784,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(=O)C3CC3)CC2)cc1,intermediate,467.59100000000035,3.0877000000000017,0.0,5.0,5.102372908709558
360,CHEMBL1735926,CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)cc2CC1C,intermediate,444.5130000000002,2.403200000000001,0.0,6.0,5.85078088734462
361,CHEMBL1721926,CCC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(C(C)=O)cc4)CC3)cc2CC1C,intermediate,455.5800000000002,3.0877000000000017,0.0,5.0,5.801342913045577
362,CHEMBL1700889,CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)cc2CC1C,intermediate,399.51600000000013,2.495000000000001,0.0,4.0,5.082494490447453
363,CHEMBL1733280,CC(=O)N1c2ccc(S(=O)(=O)N3CCN(c4ccc(C)cc4)CC3)cc2CC1C,intermediate,413.5430000000002,2.803420000000002,0.0,4.0,5.462180904926726
364,CHEMBL1717116,COc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(C)=O)CC2)cc1,intermediate,429.54200000000026,2.5036000000000005,0.0,5.0,5.482804102050026
365,CHEMBL1717353,O=C(C1CC1)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc21,intermediate,456.5240000000002,2.4048000000000007,0.0,6.0,5.073143291050307
366,CHEMBL1706268,CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C#N)cc4)CC3)ccc21,intermediate,410.49900000000014,1.9781799999999998,0.0,5.0,5.0343280287798935
367,CHEMBL1612423,O=C(Nc1ccc(Cl)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,intermediate,376.8870000000001,5.150600000000003,1.0,2.0,5.450996737974212
368,CHEMBL1532328,O=C(Nc1ccc(F)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,intermediate,360.4320000000001,4.636300000000003,1.0,2.0,5.732828271596986
369,CHEMBL1734509,CN(C)c1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,intermediate,385.511,4.563200000000004,1.0,3.0,5.446116973356125
370,CHEMBL1710033,O=C(Nc1ccc(Br)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,intermediate,421.33800000000025,5.259700000000004,1.0,2.0,5.790484985457369
371,CHEMBL1554526,Nc1nc2ccccc2n1C(=O)c1ccc(Cl)cc1Cl,intermediate,306.15199999999993,3.6138000000000012,1.0,4.0,5.42021640338319
372,CHEMBL428647,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,intermediate,853.918,3.7357000000000036,4.0,14.0,5.100015437450609
373,CHEMBL92,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,intermediate,807.8900000000002,3.2596000000000025,5.0,14.0,5.300075597257523
374,CHEMBL4080144,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccc(F)cc3)cc2NC1=O,intermediate,578.5970000000003,3.8430000000000017,3.0,8.0,5.508638306165727
375,CHEMBL4060748,CN(C)c1cccc(Oc2cc3c(cc2NC(=O)COCc2ccccc2)NC(=O)[C@@H](CCC(=O)N2CCCC2)NC3=O)c1,intermediate,599.6880000000001,4.1533000000000015,3.0,7.0,5.421360790031928
376,CHEMBL4072135,CN(C)c1cccc(Oc2cc3c(cc2NC(=O)COCc2ccccc2)NC(=O)[C@@H](CCC(=O)NC2CC2)NC3=O)c1,intermediate,585.6610000000001,3.8095000000000017,4.0,7.0,5.146301788223826
377,CHEMBL4091371,CN(C)c1cccc(Oc2cc3c(cc2NC(=O)COCc2ccccc2)NC(=O)[C@@H](CCC(=O)NC(C)(C)C)NC3=O)c1,intermediate,601.7040000000002,4.445600000000002,4.0,7.0,5.6439741428068775
378,CHEMBL4063525,CCCCN(CCCC)C(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccccc3)cc2NC1=O,intermediate,657.8120000000002,5.959700000000005,3.0,7.0,5.87942606879415
379,CHEMBL4080402,CN(C)c1cccc(Oc2cc3c(cc2NC(=O)COCc2ccccc2)NC(=O)[C@@H](CCC(=O)N2CCCCC2)NC3=O)c1,intermediate,613.715,4.543400000000003,3.0,7.0,5.52432881167557
380,CHEMBL4068672,CCCNC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccccc3)cc2NC1=O,intermediate,587.6770000000002,4.057100000000002,4.0,7.0,5.380906669373257
381,CHEMBL4069701,CCCCNC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccccc3)cc2NC1=O,intermediate,601.7040000000003,4.447200000000002,4.0,7.0,5.540607512240769
382,CHEMBL4061018,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cc(Cl)c(Cl)c(N(C)C)c3Cl)c(NC(=O)COCc3ccccc3)cc2NC1=O,intermediate,663.9420000000001,5.664100000000004,3.0,8.0,5.422508200162775
383,CHEMBL4092451,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cc(Cl)cc(N(C)C)c3)c(NC(=O)COCc3ccccc3)cc2NC1=O,intermediate,595.0520000000002,4.357300000000002,3.0,8.0,5.296708621881338
384,CHEMBL4065789,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3ccc(Cl)c(N(C)C)c3)c(NC(=O)COCc3ccccc3)cc2NC1=O,intermediate,595.0520000000002,4.357300000000002,3.0,8.0,5.449771646944906
385,CHEMBL4064811,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3cccc(Cl)c3)cc2NC1=O,intermediate,595.0520000000002,4.357300000000002,3.0,8.0,5.681936665037238
386,CHEMBL4103835,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3cccc(N(C)C)c3)c(NC(=O)COCc3ccc(Cl)cc3)cc2NC1=O,intermediate,595.0520000000002,4.357300000000002,3.0,8.0,5.906578314837765
387,CHEMBL4091963,COC(=O)CC[C@H]1NC(=O)c2cc(Oc3ccc(Cl)c(N(C)C)c3)c(NC(=O)COCc3ccc(Cl)cc3)cc2NC1=O,intermediate,629.4970000000003,5.0107000000000035,3.0,8.0,5.991399828238082
388,CHEMBL4788738,CN(C)c1cccc(Oc2cc3c(=O)n(CC(=O)N4CCCCC4)cnc3cc2NC(=O)COCc2ccc(C(F)(F)F)cc2)c1,intermediate,637.6590000000006,5.441400000000005,1.0,8.0,5.756961951313706
389,CHEMBL4763527,CN(C)c1cccc(Oc2cc3c(=O)n(CC(=O)N4CCC(F)CC4)cnc3cc2NC(=O)COCc2ccc(C(F)(F)F)cc2)c1,intermediate,655.6490000000005,5.3894000000000055,1.0,8.0,5.954677021213342
390,CHEMBL4776782,CN(C)c1cccc(Oc2cc3c(=O)n(CC(=O)N4CCC(F)(F)CC4)cnc3cc2NC(=O)COCc2ccc(C(F)(F)F)cc2)c1,intermediate,673.6390000000004,5.686600000000006,1.0,8.0,5.928117992693875
391,CHEMBL4787780,CN(C)c1cccc(Oc2cc3c(=O)[nH]cnc3cc2NC(=O)CCCOc2ccc(C(F)(F)F)cc2)c1,intermediate,526.5150000000003,5.5979000000000045,2.0,6.0,5.321481620959886
392,CHEMBL4778560,O=C(CCc1nc2ccccc2n1CC(=O)Nc1ccc2c(c1)CCC2)Nc1ccccc1,intermediate,438.53100000000023,4.735000000000003,2.0,4.0,5.055517327849831
393,CHEMBL4792350,O=C(Cn1c(CCNS(=O)(=O)c2ccccc2)nc2ccccc21)Nc1ccc2c(c1)CCC2,intermediate,474.5860000000003,3.684700000000001,2.0,5.0,5.281498311132726
394,CHEMBL4791327,CN(C)c1cccc2c(S(=O)(=O)NCCc3nc4ccccc4n3CC(=O)Nc3ccc4c(c3)CCC4)cccc12,intermediate,567.7150000000001,4.903900000000005,2.0,6.0,5.207608310501746
395,CHEMBL4795343,O=C(Cn1c(CCNCc2ccccc2)nc2ccccc21)Nc1ccc2c(c1)CCC2,intermediate,424.5480000000003,4.496000000000003,2.0,4.0,5.3223930472795065
396,CHEMBL4792847,O=C(Cn1c(CCCNS(=O)(=O)c2ccccc2)nc2ccccc21)Nc1ccc2c(c1)CCC2,intermediate,488.6130000000003,4.074800000000002,2.0,5.0,5.29073003902417
397,CHEMBL4795701,CN(CCCc1nc2ccccc2n1CC(=O)Nc1ccc2c(c1)CCC2)S(=O)(=O)c1ccccc1,intermediate,502.6400000000003,4.417000000000003,1.0,5.0,5.29413628771608
398,CHEMBL4786544,CCCS(=O)(=O)Nc1ccc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2C)cc1OC,intermediate,480.6340000000003,4.2939200000000035,2.0,6.0,5.531062194334539
399,CHEMBL4779127,COc1cc(NS(C)(=O)=O)cc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2C)c1,intermediate,452.58000000000027,3.513720000000002,2.0,6.0,5.431211787684653
400,CHEMBL4776443,CCS(=O)(=O)Nc1cc(OC)cc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2C)c1,intermediate,466.60700000000026,3.9038200000000023,2.0,6.0,5.280751601552054
401,CHEMBL4782562,CCCS(=O)(=O)Nc1cc(OC)cc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2C)c1,intermediate,480.63400000000024,4.2939200000000035,2.0,6.0,5.573651426212492
402,CHEMBL4781290,CCCS(=O)(=O)Nc1cc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2N)cc(OC)c1C,intermediate,495.64900000000034,3.876120000000002,3.0,7.0,5.475344287642223
403,CHEMBL4800562,CCCS(=O)(=O)Nc1cc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2N)ccc1C,intermediate,465.6230000000003,3.8675200000000025,3.0,6.0,5.9730583720409705
404,CHEMBL4789064,CCCS(=O)(=O)Nc1cc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2N)cc2c1OCCO2,intermediate,509.6320000000004,3.330300000000001,3.0,8.0,5.609418121449565
405,CHEMBL4783273,CCCS(=O)(=O)NCc1cc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2N)ccc1OC,intermediate,495.6490000000003,3.245400000000001,3.0,7.0,5.889410289700751
406,CHEMBL4792038,CCCS(=O)(=O)N1CCc2ccc(-c3cc(-c4ccc(N5CCNCC5)cc4)cnc3N)cc21,intermediate,477.63400000000024,3.5097000000000014,2.0,6.0,5.615109203469446
407,CHEMBL4797951,CCCS(=O)(=O)N1CCOc2ccc(-c3cc(-c4ccc(N5CCNCC5)cc4)cnc3N)cc21,intermediate,493.63300000000027,3.346000000000001,2.0,7.0,5.995248844408999
408,CHEMBL4798442,CCCS(=O)(=O)Nc1cc(-c2cc(-c3ccc(N4CCNCC4)cc3)cnc2C)cc(F)c1OC,intermediate,498.6240000000003,4.4330200000000035,2.0,6.0,5.592439150513638
409,CHEMBL4780183,CCCS(=O)(=O)Nc1cc(-c2cc(-c3cccc(S(C)(=O)=O)c3)cnc2N)ccc1OC,intermediate,475.5920000000002,3.561600000000002,2.0,7.0,5.575935474582512
410,CHEMBL4783925,CCCCOC(=O)CC1c2cccc(C)c2S(=O)(=O)N1C(=O)c1ccc(Cl)cc1,intermediate,435.9290000000002,4.2676200000000035,0.0,5.0,5.7594507517174005
411,CHEMBL4781719,CCCCOC(=O)CC1c2cccc(C)c2S(=O)(=O)N1C(=O)c1ccc(C#N)cc1,intermediate,426.4940000000002,3.4859000000000027,0.0,6.0,5.2636034977233574
412,CHEMBL4795977,CCCCOC(=O)CC1c2cccc(C)c2S(=O)(=O)N1C(=O)c1ccc(C(F)(F)F)cc1,intermediate,469.48100000000017,4.633020000000005,0.0,5.0,5.928117992693875
413,CHEMBL4792710,CCCCOC(=O)CC1c2cc(C)cc(C)c2S(=O)(=O)N1C(=O)c1ccc(C(F)(F)F)cc1,intermediate,483.50800000000015,4.941440000000005,0.0,5.0,5.732828271596986
414,CHEMBL4785810,CCCCOC(=O)CC1c2ccc(Cl)c(C)c2S(=O)(=O)N1C(=O)c1ccc(C(F)(F)F)cc1,intermediate,503.92600000000016,5.286420000000005,0.0,5.0,5.007446482167865
415,CHEMBL4799460,CCCCOC(=O)CC1c2cc(F)cc(C)c2S(=O)(=O)N1C(=O)c1ccc(C(F)(F)F)cc1,intermediate,487.4710000000001,4.772120000000005,0.0,5.0,5.173925197299173
